County Code,District Code,School Code,Filler,Test Year,Subgroup ID,Test Type,Total Tested At Entity Level,Total Tested with Scores,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Level 3,Percentage Level 2,Percentage Level 1,Students with Scores
15,63628,127183,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63628,127183,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63628,127183,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63628,127183,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63628,127183,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63628,127183,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63628,134312,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63628,134312,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63628,134312,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63628,1533843,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63628,1533843,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63628,1533843,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63628,1533843,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63677,0,,2018,1,A,35,35,3,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,3,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,4,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,4,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,5,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,5,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,6,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,6,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,7,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,7,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,8,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,8,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,11,4,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,11,3,*,*,*,*,*,*,*
15,63677,0,,2018,1,A,35,35,13,3,36,35,,20,34.29,45.71,35
15,63677,0,,2018,1,A,35,35,13,4,36,35,,5.71,22.86,71.43,35
15,63677,113837,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63677,113837,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63677,113837,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63677,113837,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63677,113837,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63677,113837,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63677,114512,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63677,114512,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63677,114512,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63677,114512,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63677,136259,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63677,136259,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63677,136259,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,3,4,*,*,*,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,3,3,*,*,*,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,4,3,*,*,*,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,4,4,*,*,*,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,5,4,*,*,*,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,5,3,*,*,*,*,*,*,*
15,63677,6009799,,2018,1,A,15,15,13,3,15,15,,20,40,40,15
15,63677,6009799,,2018,1,A,15,15,13,4,15,15,,6.67,20,73.33,15
15,63677,6111272,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63677,6111272,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63693,0,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63693,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63693,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63693,1563693,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63693,1563693,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63693,1563693,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63693,1563693,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63693,6009914,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63750,0,,2018,1,A,27,27,3,4,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,3,3,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,4,4,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,4,3,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,5,4,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,5,3,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,6,4,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,6,3,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,7,3,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,7,4,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,8,4,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,8,3,*,*,*,*,*,*,*
15,63750,0,,2018,1,A,27,27,13,4,28,27,,14.81,40.74,44.44,27
15,63750,0,,2018,1,A,27,27,13,3,28,27,,40.74,29.63,29.63,27
15,63750,111245,,2018,1,A,13,13,4,4,*,*,*,*,*,*,*
15,63750,111245,,2018,1,A,13,13,4,3,*,*,*,*,*,*,*
15,63750,111245,,2018,1,A,13,13,5,4,*,*,*,*,*,*,*
15,63750,111245,,2018,1,A,13,13,5,3,*,*,*,*,*,*,*
15,63750,111245,,2018,1,A,13,13,13,4,13,13,,23.08,38.46,38.46,13
15,63750,111245,,2018,1,A,13,13,13,3,13,13,,53.85,30.77,15.38,13
15,63750,6010029,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63750,6010029,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63750,6111686,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63750,6111686,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63750,6111686,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63750,6111686,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63768,0,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63768,0,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63768,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63768,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63768,6010037,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63768,6010037,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63768,6010037,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63768,6010037,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63776,0,,2018,1,A,24,24,3,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,3,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,4,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,4,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,5,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,5,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,6,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,6,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,7,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,7,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,8,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,8,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,11,3,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,11,4,*,*,*,*,*,*,*
15,63776,0,,2018,1,A,24,24,13,4,29,24,,8.33,25,66.67,24
15,63776,0,,2018,1,A,24,24,13,3,29,24,,16.67,29.17,54.17,24
15,63776,111377,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63776,111377,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63776,111377,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63776,111377,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63776,111377,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63776,111377,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63776,111377,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63776,111377,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63776,1530377,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63776,1530377,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63776,1530377,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63776,1530377,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63776,1534957,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63776,1534957,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63776,1534957,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63776,1534957,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63776,6010045,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63776,6010052,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63792,0,,2018,1,A,13,13,3,3,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,3,4,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,4,4,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,4,3,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,5,3,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,5,4,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,6,4,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,6,3,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,7,3,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,7,4,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,8,4,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,8,3,*,*,*,*,*,*,*
15,63792,0,,2018,1,A,13,13,13,3,13,13,,15.38,38.46,46.15,13
15,63792,0,,2018,1,A,13,13,13,4,13,13,,0,15.38,84.62,13
15,63792,6010078,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63792,6010078,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63792,6010078,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63792,6010078,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63792,6010086,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63792,6010086,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63792,6010086,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63792,6010086,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63792,6010086,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63792,6010086,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63792,6010094,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63800,0,,2018,1,A,24,24,3,3,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,3,4,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,4,4,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,4,3,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,5,3,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,5,4,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,6,4,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,6,3,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,7,4,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,7,3,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,8,4,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,8,3,*,*,*,*,*,*,*
15,63800,0,,2018,1,A,24,24,13,4,24,24,,29.17,29.17,41.67,24
15,63800,0,,2018,1,A,24,24,13,3,24,24,,29.17,45.83,25,24
15,63800,6010136,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63800,6010136,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,3,4,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,3,3,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,4,3,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,4,4,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,5,4,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,5,3,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,7,3,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,7,4,*,*,*,*,*,*,*
15,63800,6010151,,2018,1,A,14,14,13,4,14,14,,7.14,35.71,57.14,14
15,63800,6010151,,2018,1,A,14,14,13,3,14,14,,21.43,42.86,35.71,14
15,63818,0,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63818,0,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63818,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63818,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63818,1535905,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63818,1535905,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63818,1535905,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63818,1535905,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63826,0,,2018,1,A,27,27,3,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,3,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,4,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,4,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,5,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,5,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,6,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,6,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,7,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,7,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,8,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,8,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,11,3,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,11,4,*,*,*,*,*,*,*
15,63826,0,,2018,1,A,27,27,13,4,28,27,,3.7,3.7,92.59,27
15,63826,0,,2018,1,A,27,27,13,3,28,27,,3.7,7.41,88.89,27
15,63826,1536135,,2018,1,A,*,*,11,4,*,*,*,*,*,*,*
15,63826,1536135,,2018,1,A,*,*,11,3,*,*,*,*,*,*,*
15,63826,1536135,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63826,1536135,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63826,6010201,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63826,6010201,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63826,6010201,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63826,6010201,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63826,6010201,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63826,6010201,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,6,3,*,*,*,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,6,4,*,*,*,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,7,4,*,*,*,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,7,3,*,*,*,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,8,3,*,*,*,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,8,4,*,*,*,*,*,*,*
15,63826,6057426,,2018,1,A,13,13,13,4,13,13,,0,0,100,13
15,63826,6057426,,2018,1,A,13,13,13,3,13,13,,0,7.69,92.31,13
15,63826,6105415,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63826,6105415,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63826,6105415,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63826,6105415,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63826,6108898,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63826,6108898,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63826,6108898,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63826,6108898,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63826,6108898,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63826,6108898,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63834,0,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63834,0,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63834,0,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63834,0,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63834,0,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63834,0,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63834,6010227,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63834,6010227,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63834,6010227,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63834,6010227,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63834,6010227,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63834,6010227,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63842,0,,2018,1,A,21,21,3,4,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,3,3,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,4,3,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,4,4,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,5,4,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,5,3,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,6,3,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,6,4,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,7,4,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,7,3,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,8,3,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,8,4,*,*,*,*,*,*,*
15,63842,0,,2018,1,A,21,21,13,4,21,21,,0,38.1,61.9,21
15,63842,0,,2018,1,A,21,21,13,3,21,21,,19.05,33.33,47.62,21
15,63842,113167,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63842,113167,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63842,113167,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63842,113167,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,5,4,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,5,3,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,6,3,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,6,4,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63842,6010250,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63842,6010268,,2018,1,A,*,*,7,3,*,*,*,*,*,*,*
15,63842,6010268,,2018,1,A,*,*,7,4,*,*,*,*,*,*,*
15,63842,6010268,,2018,1,A,*,*,8,4,*,*,*,*,*,*,*
15,63842,6010268,,2018,1,A,*,*,8,3,*,*,*,*,*,*,*
15,63842,6010268,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,63842,6010268,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63842,6110340,,2018,1,A,*,*,3,4,*,*,*,*,*,*,*
15,63842,6110340,,2018,1,A,*,*,3,3,*,*,*,*,*,*,*
15,63842,6110340,,2018,1,A,*,*,4,3,*,*,*,*,*,*,*
15,63842,6110340,,2018,1,A,*,*,4,4,*,*,*,*,*,*,*
15,63842,6110340,,2018,1,A,*,*,13,4,*,*,,*,*,*,*
15,63842,6110340,,2018,1,A,*,*,13,3,*,*,,*,*,*,*
15,73742,0,,2018,1,A,35,35,3,3,*,*,*,*,*,*,*
15,73742,0,,2018,1,A,35,35,3,4,*,*,*,*,*,*,*
15,73742,0,,2018,1,A,35,35,4,4,*,*,*,*,*,*,*
15,73742,0,,2018,1,A,35,35,4,3,*,*,*,*,*,*,*
15,73742,0,,2018,1,A,35,35,5,3,*,*,*,*,*,*,*
15,73742,0,,2018,1,A,35,35,5,4,*,*,*,*,*,*,*
15,73742,0,,2018,1,A,35,35,6,4,*,*,*,*,*,*,*
